congress,id,aauw_support_voting,aauw_support_all
108,H000213,67,67
108,H000323,0,0
108,H000324,67,67
108,H000329,33,33
108,H000413,100,33
108,H000444,33,33
108,H000528,33,33
108,H000627,67,67
108,H000636,67,67
108,H000666,0,0
108,H000676,33,33
108,H000712,33,33
108,H000762,67,67
108,H000807,33,33
108,H000814,67,67
108,H000874,67,67
108,H000948,33,33
108,H000981,33,33
108,H001022,33,33
108,H001029,33,33
108,H001030,67,67
108,H001031,67,67
108,H001032,67,67
108,H001033,33,33
108,H001034,100,67
108,H001035,33,33
108,H001036,33,33
108,I000026,67,67
108,I000047,33,33
108,I000055,67,67
108,I000056,33,33
108,I000057,67,67
108,J000032,67,67
108,J000070,50,33
108,J000082,33,33
108,J000110,33,33
108,J000126,67,67
108,J000163,67,67
108,J000174,50,33
108,J000255,33,33
108,J000283,67,67
108,J000284,67,67
108,J000285,33,33
108,J000286,NA,0
108,K000008,67,67
108,K000009,67,67
108,K000078,67,67
108,K000113,67,67
108,K000172,33,33
108,K000180,67,67
108,K000188,67,67
108,K000210,33,33
108,K000220,50,33
108,K000259,100,67
108,K000288,33,33
108,K000306,67,67
108,K000336,100,67
108,K000358,33,33
108,K000360,100,67
108,K000361,33,33
108,K000362,33,33
108,K000363,33,33
108,L000043,67,67
108,L000090,100,67
108,L000111,33,33
108,L000169,50,33
108,L000263,67,67
108,L000274,67,67
108,L000287,67,67
108,L000293,33,33
108,L000321,33,33
108,L000342,33,33
108,L000397,67,67
108,L000480,67,67
108,L000491,33,33
108,L000551,67,67
108,L000552,33,33
108,L000553,33,33
108,L000554,33,33
108,L000557,67,67
108,L000558,33,33
108,L000559,67,67
108,L000560,67,67
108,L000562,33,33
108,M000087,67,67
108,M000133,67,67
108,M000249,67,67
108,M000309,67,67
108,M000312,67,67
108,M000316,67,67
108,M000388,33,33
108,M000404,67,67
108,M000472,67,67
108,M000477,0,0
108,M000485,33,33
108,M000508,33,33
108,M000590,67,67
108,M000627,67,67
108,M000639,100,67
108,M000689,33,33
108,M000714,100,33
108,M000725,67,67
108,M000844,33,33
108,M000933,67,67
108,M000934,33,33
108,M001120,33,33
108,M001134,33,33
108,M001137,100,67
108,M001138,33,33
108,M001139,33,33
108,M001140,67,67
108,M001142,67,67
108,M001143,67,67
108,M001144,33,33
108,M001145,67,67
108,M001146,67,67
108,M001147,33,33
108,M001148,67,67
108,M001149,67,67
108,M001150,33,33
108,M001151,33,33
108,M001152,33,33
108,M001154,67,67
108,N000002,67,67
108,N000015,67,67
108,N000051,33,33
108,N000081,33,33
108,N000143,0,0
108,N000159,50,33
108,N000172,33,33
108,N000179,67,67
108,N000181,33,33
108,N000182,33,33
108,O000006,33,33
108,O000007,67,67
108,O000085,100,67
108,O000107,33,33
108,O000159,67,67
108,O000163,33,33
108,O000164,67,67
108,O000165,33,33
108,O000166,33,33
108,P000034,67,67
108,P000096,67,67
108,P000099,67,67
108,P000149,67,67
108,P000197,67,67
108,P000258,33,33
108,P000263,33,33
108,P000265,33,33
108,P000323,33,33
108,P000373,33,33
108,P000419,33,33
108,P000422,67,67
108,P000449,50,33
108,P000523,67,67
108,P000555,67,67
108,P000583,33,33
108,P000585,67,67
108,P000586,33,33
108,P000587,33,33
108,P000588,33,33
108,P000589,33,33
108,Q000016,0,0
108,R000004,33,33
108,R000011,33,33
108,R000033,100,100
108,R000053,67,67
108,R000141,33,33
108,R000170,67,67
108,R000395,33,33
108,R000409,33,33
108,R000435,33,33
108,R000462,67,67
108,R000486,67,67
108,R000487,33,33
108,R000515,67,67
108,R000566,33,33
108,R000568,67,67
108,R000569,33,33
108,R000570,33,33
108,R000571,33,33
108,R000572,33,33
108,R000573,33,33
108,R000574,33,33
108,R000575,33,33
108,R000576,67,67
108,R000577,100,100
108,S000005,67,67
108,S000030,67,67
108,S000033,67,67
108,S000044,67,67
108,S000097,33,33
108,S000185,67,67
108,S000244,33,33
108,S000248,67,67
108,S000250,33,33
108,S000275,33,33
108,S000303,100,100
108,S000344,67,67
108,S000364,33,33
108,S000465,33,33
108,S000480,67,67
108,S000510,67,67
108,S000522,33,33
108,S000583,33,33
108,S000597,33,33
108,S000672,67,67
108,S000749,67,67
108,S000810,67,67
108,S000822,33,33
108,S000851,33,33
108,S001004,67,67
108,S001045,33,33
108,S001143,33,33
108,S001144,67,67
108,S001145,67,67
108,S001146,33,33
108,S001148,33,33
108,S001149,33,33
108,S001150,67,67
108,S001151,33,33
108,S001152,67,67
108,S001153,67,67
108,S001154,33,33
108,S001155,33,33
108,S001156,67,67
108,S001157,67,67
108,T000038,67,67
108,T000057,67,67
108,T000058,50,33
108,T000067,33,33
108,T000074,33,33
108,T000188,67,67
108,T000193,67,67
108,T000238,33,33
108,T000260,33,33
108,T000266,67,67
108,T000326,67,67
108,T000424,67,67
108,T000458,33,33
108,T000459,33,33
108,T000460,67,67
108,T000461,33,33
108,T000462,33,33
108,T000463,33,33
108,U000031,33,33
108,U000038,67,67
108,U000039,67,67
108,V000081,67,67
108,V000108,100,100
108,V000127,33,33
108,V000128,67,67
108,W000099,33,33
108,W000119,33,33
108,W000187,67,67
108,W000207,67,67
108,W000215,67,67
108,W000267,33,33
108,W000268,33,33
108,W000273,33,33
108,W000314,67,67
108,W000413,33,33
108,W000437,33,33
108,W000672,33,33
108,W000738,67,67
108,W000784,67,67
108,W000789,67,67
108,W000791,100,100
108,W000792,67,67
108,W000793,67,67
108,W000794,67,67
108,W000795,33,33
108,Y000031,33,33
108,Y000033,33,33
109,A000014,100,100
109,A000022,100,100
109,A000055,0,0
109,A000210,100,100
109,A000357,100,100
109,A000358,0,0
109,A000361,0,0
109,B000013,0,0
109,B000072,0,0
109,B000208,0,0
109,B000213,0,0
109,B000220,100,100
109,B000287,100,100
109,B000410,100,100
109,B000420,0,0
109,B000463,0,0
109,B000490,100,100
109,B000574,100,100
109,B000575,0,0
109,B000586,100,100
109,B000589,0,0
109,B000617,0,0
109,B000652,100,100
109,B000657,100,100
109,B000716,100,100
109,B000755,0,0
109,B000911,100,100
109,B000944,100,100
109,B001149,0,0
109,B001203,NA,0
109,B001227,100,100
109,B001228,100,100
109,B001229,100,100
109,B001230,100,100
109,B001231,100,100
109,B001232,100,100
109,B001234,100,100
109,B001235,NA,0
109,B001236,0,0
109,B001239,0,0
109,B001240,0,0
109,B001242,100,100
109,B001243,0,0
109,B001244,0,0
109,B001246,100,100
109,B001247,0,0
109,B001248,0,0
109,B001250,0,0
109,B001251,0,0
109,B001252,100,100
109,B001253,100,100
109,B001254,0,0
109,B001255,0,0
109,C000059,0,0
109,C000071,0,0
109,C000116,0,0
109,C000141,100,100
109,C000191,100,100
109,C000243,100,100
109,C000266,0,0
109,C000537,100,100
109,C000556,0,0
109,C000714,100,100
109,C000754,100,100
109,C000794,0,0
109,C000830,0,0
109,C000868,100,100
109,C000962,0,0
109,C000984,100,100
109,C000994,0,0
109,C001036,100,100
109,C001037,100,100
109,C001038,100,100
109,C001045,0,0
109,C001046,0,0
109,C001047,100,100
109,C001048,0,0
109,C001049,100,100
109,C001050,100,100
109,C001051,0,0
109,C001052,0,0
109,C001053,0,0
109,C001055,100,100
109,C001058,100,100
109,C001059,100,100
109,C001060,100,100
109,C001061,100,100
109,C001062,0,0
109,C001063,0,0
109,D000096,100,100
109,D000114,100,100
109,D000136,0,0
109,D000168,0,0
109,D000191,100,100
109,D000197,100,100
109,D000210,100,100
109,D000216,100,100
109,D000217,0,0
109,D000299,0,0
109,D000327,100,100
109,D000355,100,100
109,D000399,100,100
109,D000429,0,0
109,D000482,0,0
109,D000492,0,0
109,D000533,0,0
109,D000597,0,0
109,D000598,100,100
109,D000599,0,0
109,D000600,0,0
109,D000602,100,100
109,D000603,0,0
109,D000604,100,100
109,D000605,0,0
109,E000063,100,100
109,E000092,0,0
109,E000172,NA,0
109,E000179,100,100
109,E000187,0,0
109,E000215,100,100
109,E000226,100,100
109,E000250,100,100
109,E000268,0,0
109,E000287,100,100
109,F000030,100,100
109,F000043,100,100
109,F000116,100,100
109,F000238,0,0
109,F000262,100,100
109,F000339,100,100
109,F000372,100,100
109,F000440,0,0
109,F000443,0,0
109,F000444,0,0
109,F000445,0,0
109,F000447,0,0
109,F000448,0,0
109,F000449,0,0
109,F000450,0,0
109,F000451,0,0
109,G000021,0,0
109,G000152,0,0
109,G000180,100,100
109,G000210,0,0
109,G000280,0,0
109,G000289,0,0
109,G000309,100,100
109,G000377,0,0
109,G000410,100,100
109,G000535,100,100
109,G000536,0,0
109,G000544,100,100
109,G000545,0,0
109,G000546,0,0
109,G000548,0,0
109,G000549,0,0
109,G000550,0,0
109,G000551,100,100
109,G000552,0,0
109,G000553,100,100
109,H000067,0,0
109,H000213,100,100
109,H000324,100,100
109,H000329,NA,0
109,H000413,0,0
109,H000444,0,0
109,H000528,0,0
109,H000627,100,100
109,H000636,100,100
109,H000666,0,0
109,H000676,0,0
109,H000712,0,0
109,H000762,100,100
109,H000807,0,0
109,H000874,100,100
109,H000948,0,0
109,H000981,0,0
109,H001022,0,0
109,H001029,0,0
109,H001032,100,100
109,H001033,0,0
109,H001034,100,100
109,H001035,0,0
109,H001036,0,0
109,H001037,100,100
109,H001038,100,100
109,I000023,0,0
109,I000026,100,100
109,I000047,0,0
109,I000056,0,0
109,I000057,100,100
109,J000032,100,100
109,J000070,100,100
109,J000082,0,0
109,J000126,100,100
109,J000163,100,100
109,J000174,0,0
109,J000255,0,0
109,J000283,100,100
109,J000284,100,100
109,J000285,0,0
109,J000287,0,0
109,K000008,0,0
109,K000009,100,100
109,K000078,100,100
109,K000113,100,100
109,K000172,0,0
109,K000180,100,100
109,K000188,100,100
109,K000210,0,0
109,K000220,0,0
109,K000288,0,0
109,K000306,100,100
109,K000336,100,100
109,K000358,0,0
109,K000360,100,100
109,K000361,0,0
109,K000362,0,0
109,K000363,0,0
109,K000364,0,0
109,L000090,100,100
109,L000111,0,0
109,L000169,100,100
109,L000263,100,100
109,L000274,0,0
109,L000287,100,100
109,L000293,0,0
109,L000321,0,0
109,L000397,100,100
109,L000480,100,100
109,L000491,0,0
109,L000517,0,0
109,L000551,100,100
109,L000552,0,0
109,L000553,0,0
109,L000554,0,0
109,L000557,100,100
109,L000559,0,0
109,L000560,100,100
109,L000562,0,0
109,L000563,0,0
109,M000087,100,100
109,M000133,100,100
109,M000309,100,100
109,M000312,100,100
109,M000388,0,0
109,M000404,100,100
109,M000472,0,0
109,M000485,0,0
109,M000508,0,0
109,M000523,100,100
109,M000590,0,0
109,M000627,100,100
109,M000639,100,100
109,M000689,NA,0
109,M000714,NA,0
109,M000725,100,100
109,M000844,0,0
109,M000933,100,100
109,M000934,0,0
109,M001120,0,0
109,M001134,0,0
109,M001137,100,100
109,M001138,0,0
109,M001139,0,0
109,M001140,100,100
109,M001142,100,100
109,M001143,100,100
109,M001144,0,0
109,M001146,0,0
109,M001147,0,0
109,M001148,100,100
109,M001149,0,0
109,M001150,0,0
109,M001151,0,0
109,M001152,0,0
109,M001154,100,100
109,M001155,0,0
109,M001156,0,0
109,M001157,0,0
109,M001158,0,0
109,M001159,0,0
109,M001160,100,100
109,M001161,0,0
109,M001163,100,100
109,N000002,100,100
109,N000015,100,100
109,N000081,0,0
109,N000143,0,0
109,N000159,0,0
109,N000172,0,0
109,N000179,100,100
109,N000181,0,0
109,N000182,0,0
109,O000006,0,0
109,O000007,100,100
109,O000085,100,100
109,O000107,0,0
109,O000159,100,100
109,O000163,0,0
109,O000165,0,0
109,O000166,0,0
109,P000034,100,100
109,P000096,100,100
109,P000099,100,100
109,P000149,100,100
109,P000197,100,100
109,P000258,0,0
109,P000263,0,0
109,P000265,0,0
109,P000323,0,0
109,P000373,0,0
109,P000419,0,0
109,P000422,100,100
109,P000523,100,100
109,P000555,100,100
109,P000583,0,0
109,P000585,0,0
109,P000586,0,0
109,P000587,0,0
109,P000588,0,0
109,P000589,0,0
109,P000591,0,0
109,P000592,0,0
109,R000004,0,0
109,R000011,0,0
109,R000033,100,100
109,R000053,100,100
109,R000141,0,0
109,R000170,100,100
109,R000395,0,0
109,R000409,0,0
109,R000435,0,0
109,R000462,100,100
109,R000486,100,100
109,R000487,0,0
109,R000515,100,100
109,R000566,0,0
109,R000569,0,0
109,R000570,0,0
109,R000571,0,0
109,R000572,0,0
109,R000573,0,0
109,R000574,0,0
109,R000575,0,0
109,R000576,100,100
109,R000577,0,0
109,R000578,0,0
109,S000005,100,100
109,S000030,100,100
109,S000033,100,100
109,S000097,0,0
109,S000185,100,100
109,S000244,0,0
109,S000248,100,100
109,S000250,0,0
109,S000275,0,0
109,S000303,100,100
109,S000344,100,100
109,S000364,0,0
109,S000465,0,0
109,S000480,100,100
109,S000510,100,100
109,S000522,0,0
109,S000583,0,0
109,S000672,100,100
109,S000749,100,100
109,S000810,100,100
109,S000822,0,0
109,S001004,100,100
109,S001045,0,0
109,S001143,0,0
109,S001144,100,100
109,S001145,100,100
109,S001146,0,0
109,S001148,0,0
109,S001149,0,0
109,S001150,100,100
109,S001152,100,100
109,S001153,100,100
109,S001154,0,0
109,S001155,0,0
109,S001156,100,100
109,S001157,100,100
109,S001158,0,0
109,S001160,0,0
109,S001161,0,0
109,S001162,100,100
109,T000038,100,100
109,T000057,100,100
109,T000067,0,0
109,T000074,0,0
109,T000188,100,100
109,T000193,100,100
109,T000238,0,0
109,T000260,0,0
109,T000266,100,100
109,T000326,100,100
109,T000458,0,0
109,T000459,0,0
109,T000460,100,100
109,T000462,0,0
109,T000463,0,0
109,U000031,0,0
109,U000038,100,100
109,U000039,100,100
109,V000081,100,100
109,V000108,100,100
109,V000128,100,100
109,W000099,0,0
109,W000119,0,0
109,W000187,100,100
109,W000207,100,100
109,W000215,100,100
109,W000267,0,0
109,W000268,0,0
109,W000273,0,0
109,W000314,100,100
109,W000413,0,0
109,W000437,0,0
109,W000672,0,0
109,W000738,100,100
109,W000784,100,100
109,W000789,0,0
109,W000791,100,100
109,W000792,100,100
109,W000793,100,100
109,W000794,100,100
109,W000795,0,0
109,W000796,0,0
109,W000797,100,100
109,Y000031,0,0
109,Y000033,0,0
110,A000014,100,100
110,A000022,100,100
110,A000055,0,0
110,A000210,100,100
110,A000357,100,100
110,A000358,0,0
110,A000361,0,0
110,A000362,100,100
110,A000363,100,100
110,B000013,0,0
110,B000072,0,0
110,B000208,0,0
110,B000213,0,0
110,B000287,100,100
110,B000410,100,100
110,B000420,100,100
110,B000461,0,0
110,B000490,100,100
110,B000574,100,100
110,B000575,0,0
110,B000589,0,0
110,B000652,100,100
110,B000657,100,100
110,B000716,67,67
110,B000755,0,0
110,B000911,100,67
110,B001149,0,0
110,B001203,0,0
110,B001227,100,100
110,B001228,0,0
110,B001229,100,100
110,B001230,100,100
110,B001231,100,100
110,B001232,33,33
110,B001234,100,100
110,B001235,0,0
110,B001236,0,0
110,B001239,0,0
110,B001242,100,100
110,B001243,0,0
110,B001244,0,0
110,B001247,50,33
110,B001248,0,0
110,B001250,0,0
110,B001251,100,100
110,B001252,100,100
110,B001253,100,100
110,B001254,33,33
110,B001255,0,0
110,B001256,0,0
110,B001257,0,0
110,B001258,67,67
110,B001259,100,100
110,B001260,0,0
110,B001262,0,0
110,C000059,0,0
110,C000071,0,0
110,C000116,0,0
110,C000191,100,100
110,C000243,67,67
110,C000266,0,0
110,C000537,100,100
110,C000556,0,0
110,C000714,100,100
110,C000754,100,100
110,C000794,67,67
110,C000868,67,67
110,C000962,0,0
110,C000984,100,100
110,C001036,100,100
110,C001037,100,100
110,C001038,100,100
110,C001045,0,0
110,C001046,0,0
110,C001047,33,33
110,C001048,0,0
110,C001049,100,100
110,C001050,100,100
110,C001051,0,0
110,C001053,0,0
110,C001058,100,100
110,C001059,100,100
110,C001060,100,100
110,C001061,100,100
110,C001062,0,0
110,C001063,100,100
110,C001064,0,0
110,C001065,100,100
110,C001066,100,100
110,C001067,100,67
110,C001068,100,100
110,C001069,100,100
110,C001072,100,100
110,C001073,100,100
110,C001074,100,100
110,D000096,100,100
110,D000136,33,33
110,D000168,0,0
110,D000191,100,100
110,D000197,100,100
110,D000210,100,100
110,D000216,100,100
110,D000299,33,33
110,D000327,100,100
110,D000355,100,100
110,D000399,100,100
110,D000429,0,0
110,D000482,100,100
110,D000492,0,0
110,D000533,0,0
110,D000597,NA,0
110,D000598,100,100
110,D000599,67,67
110,D000600,33,33
110,D000602,100,100
110,D000603,0,0
110,D000604,67,67
110,D000605,0,0
110,D000606,0,0
110,D000607,67,67
110,E000063,100,100
110,E000092,0,0
110,E000172,0,0
110,E000179,100,100
110,E000187,33,33
110,E000215,100,100
110,E000226,100,100
110,E000268,33,33
110,E000287,100,100
110,E000288,100,100
110,E000289,67,67
110,E000290,100,100
110,F000030,100,100
110,F000043,100,100
110,F000116,100,67
110,F000339,100,100
110,F000372,33,33
110,F000440,0,0
110,F000443,0,0
110,F000444,0,0
110,F000445,0,0
110,F000447,0,0
110,F000448,0,0
110,F000449,0,0
110,F000450,0,0
110,F000453,0,0
110,F000454,100,100
110,G000021,0,0
110,G000180,100,67
110,G000210,0,0
110,G000280,0,0
110,G000289,0,0
110,G000309,100,100
110,G000377,33,33
110,G000410,100,100
110,G000535,100,100
110,G000544,100,100
110,G000546,0,0
110,G000548,0,0
110,G000549,67,67
110,G000550,0,0
110,G000551,100,100
110,G000552,0,0
110,G000553,100,100
110,G000554,100,100
110,G000555,100,100
110,H000067,0,0
110,H000213,100,67
110,H000323,0,0
110,H000324,100,100
110,H000329,0,0
110,H000528,0,0
110,H000627,100,100
110,H000636,100,100
110,H000666,33,33
110,H000676,0,0
110,H000712,100,100
110,H000762,100,100
110,H000874,100,100
110,H000948,0,0
110,H000981,0,0
110,H001029,33,33
110,H001030,100,100
110,H001032,100,100
110,H001034,100,100
110,H001036,0,0
110,H001037,100,100
110,H001038,100,100
110,H001039,100,100
110,H001040,100,100
110,H001041,0,0
110,H001042,100,100
110,H001043,100,100
110,I000023,0,0
110,I000026,100,67
110,I000056,0,0
110,I000057,100,100
110,J000032,100,100
110,J000070,100,100
110,J000126,100,100
110,J000174,0,0
110,J000255,0,0
110,J000283,100,100
110,J000284,100,100
110,J000285,0,0
110,J000287,0,0
110,J000288,100,100
110,J000289,0,0
110,K000008,100,100
110,K000009,100,100
110,K000113,100,100
110,K000172,100,100
110,K000180,100,67
110,K000188,100,100
110,K000210,0,0
110,K000220,0,0
110,K000288,0,0
110,K000336,100,100
110,K000360,33,33
110,K000361,0,0
110,K000362,0,0
110,K000363,0,0
110,K000364,0,0
110,K000365,100,100
110,K000366,100,100
110,L000043,67,67
110,L000090,100,100
110,L000111,0,0
110,L000263,100,100
110,L000274,33,33
110,L000287,100,100
110,L000293,0,0
110,L000321,0,0
110,L000397,100,67
110,L000480,100,100
110,L000491,0,0
110,L000517,0,0
110,L000551,100,100
110,L000552,0,0
110,L000553,0,0
110,L000554,0,0
110,L000557,100,100
110,L000559,100,100
110,L000560,100,100
110,L000562,100,100
110,L000563,67,67
110,L000564,0,0
110,L000565,100,100
110,L000566,0,0
110,M000087,100,100
110,M000133,100,100
110,M000309,100,100
110,M000312,100,100
110,M000388,0,0
110,M000404,100,100
110,M000472,0,0
110,M000485,67,67
110,M000508,0,0
110,M000590,100,100
110,M000689,0,0
110,M000725,100,67
110,M000844,67,67
110,M000933,100,100
110,M000934,0,0
110,M001120,100,100
110,M001134,0,0
110,M001137,100,100
110,M001138,0,0
110,M001139,0,0
110,M001140,100,100
110,M001142,100,100
110,M001143,100,100
110,M001144,0,0
110,M001146,100,67
110,M001147,0,0
110,M001148,100,100
110,M001149,100,100
110,M001150,0,0
110,M001151,0,0
110,M001152,0,0
110,M001154,100,100
110,M001155,0,0
110,M001156,0,0
110,M001157,0,0
110,M001158,0,0
110,M001159,0,0
110,M001160,100,100
110,M001161,67,67
110,M001163,100,100
110,M001164,67,67
110,M001165,0,0
110,M001166,100,100
110,M001167,100,100
110,M001168,100,100
110,M001169,100,100
110,N000002,100,100
110,N000015,100,100
110,N000179,100,100
110,N000181,0,0
110,N000182,0,0
110,O000006,100,100
110,O000007,100,100
110,O000085,100,100
110,O000107,67,67
110,P000034,100,100
110,P000096,100,100
110,P000099,100,100
110,P000149,100,100
110,P000197,100,100
110,P000258,67,67
110,P000263,0,0
110,P000265,0,0
110,P000323,0,0
110,P000373,0,0
110,P000422,100,100
110,P000523,100,100
110,P000555,33,33
110,P000583,0,0
110,P000585,0,0
110,P000586,0,0
110,P000587,0,0
110,P000588,0,0
110,P000589,33,33
110,P000591,0,0
110,P000592,0,0
110,P000593,100,100
110,R000004,0,0
110,R000011,67,67
110,R000033,67,67
110,R000053,100,100
110,R000141,0,0
110,R000170,100,100
110,R000395,0,0
110,R000409,0,0
110,R000435,33,33
110,R000462,100,100
110,R000486,100,100
110,R000487,0,0
110,R000515,100,67
110,R000568,100,100
110,R000569,33,33
110,R000570,0,0
110,R000571,0,0
110,R000572,0,0
110,R000573,100,100
110,R000574,0,0
110,R000575,0,0
110,R000576,100,100
110,R000577,100,100
110,R000578,33,33
110,R000580,0,0
110,R000581,100,100
110,S000030,100,100
110,S000097,0,0
110,S000185,100,100
110,S000244,0,0
110,S000248,100,100
110,S000250,0,0
110,S000275,0,0
110,S000344,100,100
110,S000364,0,0
110,S000465,67,67
110,S000480,100,100
110,S000510,100,100
110,S000522,33,33
110,S000583,0,0
110,S000672,100,100
110,S000749,100,100
110,S000810,100,100
110,S000822,0,0
110,S001045,100,100
110,S001143,0,0
110,S001144,100,100
110,S001145,100,100
110,S001148,0,0
110,S001150,100,100
110,S001153,100,100
110,S001154,0,0
110,S001155,0,0
110,S001156,100,100
110,S001157,100,100
110,S001158,100,100
110,S001162,100,100
110,S001164,0,0
110,S001165,100,100
110,S001167,0,0
110,S001168,100,100
110,S001169,100,100
110,S001170,100,100
110,S001171,67,67
110,S001172,0,0
110,S001173,100,100
110,S001174,100,100
110,S001175,100,100
110,S001176,0,0
110,T000038,100,100
110,T000057,100,100
110,T000074,67,67
110,T000193,100,100
110,T000238,0,0
110,T000260,0,0
110,T000266,100,100
110,T000326,100,100
110,T000458,0,0
110,T000459,0,0
110,T000460,100,100
110,T000462,0,0
110,T000463,0,0
110,T000465,100,100
110,U000031,33,33
110,U000038,100,100
110,U000039,100,100
110,V000081,100,100
110,V000108,100,100
110,V000128,100,100
110,W000099,0,0
110,W000119,0,0
110,W000187,100,100
110,W000207,100,100
110,W000215,100,100
110,W000267,0,0
110,W000273,0,0
110,W000314,100,100
110,W000413,0,0
110,W000437,0,0
110,W000672,0,0
110,W000738,100,100
110,W000784,100,100
110,W000789,50,33
110,W000791,33,33
110,W000792,100,100
110,W000793,100,100
110,W000794,100,100
110,W000795,0,0
110,W000796,0,0
110,W000797,100,100
110,W000798,0,0
110,W000799,100,100
110,W000800,100,100
110,W000801,67,67
110,W000804,0,0
110,Y000031,0,0
110,Y000033,50,33
110,Y000062,100,100
111,A000014,100,100
111,A000022,100,100
111,A000055,0,0
111,A000210,100,100
111,A000358,0,0
111,A000361,0,0
111,A000362,67,67
111,A000363,100,100
111,A000364,100,100
111,A000365,0,0
111,B000013,0,0
111,B000208,0,0
111,B000213,0,0
111,B000287,100,100
111,B000410,100,100
111,B000420,0,0
111,B000461,0,0
111,B000490,67,67
111,B000574,100,100
111,B000575,0,0
111,B000589,0,0
111,B000652,100,100
111,B000657,100,33
111,B000716,67,67
111,B000755,0,0
111,B000911,100,100
111,B001149,0,0
111,B001203,0,0
111,B001227,100,100
111,B001228,0,0
111,B001229,100,33
111,B001230,100,100
111,B001231,100,100
111,B001232,0,0
111,B001234,67,67
111,B001235,0,0
111,B001236,0,0
111,B001239,0,0
111,B001242,100,100
111,B001243,0,0
111,B001244,0,0
111,B001247,0,0
111,B001248,0,0
111,B001250,0,0
111,B001251,100,100
111,B001252,67,67
111,B001253,100,100
111,B001254,33,33
111,B001255,0,0
111,B001256,0,0
111,B001257,0,0
111,B001259,100,100
111,B001260,0,0
111,B001262,0,0
111,B001263,67,67
111,B001264,0,0
111,C000059,0,0
111,C000071,0,0
111,C000243,33,33
111,C000537,100,100
111,C000556,0,0
111,C000714,100,100
111,C000754,67,67
111,C000794,67,67
111,C000984,100,100
111,C001036,100,100
111,C001037,100,100
111,C001038,100,100
111,C001045,0,0
111,C001046,0,0
111,C001047,0,0
111,C001048,0,0
111,C001049,100,100
111,C001050,67,67
111,C001051,0,0
111,C001053,0,0
111,C001058,67,67
111,C001059,67,67
111,C001060,100,100
111,C001061,100,100
111,C001062,0,0
111,C001063,67,67
111,C001064,0,0
111,C001065,67,67
111,C001066,100,100
111,C001067,100,100
111,C001068,100,100
111,C001069,100,100
111,C001072,100,100
111,C001074,33,33
111,C001075,0,0
111,C001076,0,0
111,C001077,0,0
111,C001078,100,100
111,C001079,33,33
111,C001080,100,100
111,D000096,100,100
111,D000168,0,0
111,D000191,100,100
111,D000197,100,100
111,D000210,100,100
111,D000216,100,100
111,D000299,33,33
111,D000327,100,100
111,D000355,100,100
111,D000399,100,100
111,D000482,67,67
111,D000492,0,0
111,D000533,0,0
111,D000598,100,100
111,D000599,67,67
111,D000600,33,33
111,D000602,67,67
111,D000603,0,0
111,D000604,33,33
111,D000607,67,67
111,D000608,67,67
111,D000609,67,67
111,E000063,100,100
111,E000092,0,0
111,E000172,0,0
111,E000179,100,100
111,E000215,100,100
111,E000226,67,67
111,E000288,100,100
111,E000289,67,67
111,E000290,100,100
111,F000030,100,100
111,F000043,100,100
111,F000116,100,100
111,F000339,100,100
111,F000372,0,0
111,F000444,0,0
111,F000445,0,0
111,F000448,0,0
111,F000449,0,0
111,F000450,0,0
111,F000453,0,0
111,F000454,100,100
111,F000455,100,100
111,F000456,0,0
111,G000021,0,0
111,G000289,0,0
111,G000309,67,67
111,G000377,0,0
111,G000410,100,100
111,G000535,100,100
111,G000544,100,100
111,G000546,0,0
111,G000548,0,0
111,G000549,33,33
111,G000550,0,0
111,G000551,100,100
111,G000552,0,0
111,G000553,100,100
111,G000554,100,100
111,G000555,100,100
111,G000556,100,100
111,G000557,0,0
111,G000558,0,0
111,G000559,100,100
111,H000067,0,0
111,H000213,100,100
111,H000324,100,100
111,H000329,0,0
111,H000528,0,0
111,H000627,100,100
111,H000636,100,100
111,H000676,0,0
111,H000712,67,67
111,H000874,100,100
111,H001030,67,67
111,H001032,100,100
111,H001034,100,100
111,H001036,0,0
111,H001037,100,33
111,H001038,100,100
111,H001039,100,100
111,H001040,100,100
111,H001041,0,0
111,H001042,100,100
111,H001043,100,100
111,H001044,100,100
111,H001045,0,0
111,H001046,100,100
111,H001047,100,100
111,H001048,0,0
111,I000023,0,0
111,I000026,100,100
111,I000056,0,0
111,I000057,100,100
111,J000032,100,100
111,J000126,100,100
111,J000174,0,0
111,J000255,0,0
111,J000283,100,100
111,J000285,33,33
111,J000288,100,100
111,J000289,0,0
111,J000290,0,0
111,K000008,67,67
111,K000009,67,67
111,K000113,100,100
111,K000172,67,67
111,K000180,100,100
111,K000188,100,100
111,K000210,0,0
111,K000220,0,0
111,K000336,100,100
111,K000360,0,0
111,K000362,0,0
111,K000363,0,0
111,K000365,100,33
111,K000366,100,100
111,K000368,100,100
111,K000369,100,100
111,K000370,100,100
111,K000371,100,100
111,K000372,100,100
111,L000111,0,0
111,L000263,100,100
111,L000274,0,0
111,L000287,100,100
111,L000321,0,0
111,L000397,100,100
111,L000480,100,100
111,L000491,0,0
111,L000517,0,0
111,L000551,100,100
111,L000553,0,0
111,L000554,0,0
111,L000557,100,100
111,L000559,67,67
111,L000560,100,100
111,L000562,67,67
111,L000563,67,67
111,L000564,0,0
111,L000565,100,100
111,L000566,0,0
111,L000567,0,0
111,L000568,0,0
111,L000569,0,0
111,L000570,100,100
111,L000571,0,0
